level;position;tech_stack;experience;gender;company;company_size;work_type;city;currency;salary;raise_period
Junior;Full Stack Developer;".Net;JavaScript | Html | Css;Flutter";1 - 3 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;6 - 10 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;29.000 - 29.999;1
Senior;CTO;Objective C;15 Yýl ve üzeri;Erkek;Kurumsal;51 - 100 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;80.000 - 84.999;1
Junior;Full Stack Developer;".Net;Python;Angular";1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Bursa;? - Türk Lirasý;48.000 - 48.999;2
Middle;QA / Manuel Test;Java;1 - 3 Yýl;Kadýn;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;45.000 - 45.999;1
Middle;Full Stack Developer;"NodeJS;React";5 - 7 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;$ - Dolar;3.000 - 3.999;1
Middle;Front-end Developer;React;3 - 5 Yýl;Erkek;Startup;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Middle;Back-end Developer;Java;7 - 10 Yýl;Erkek;Outsource;21 - 50 Kiþi;Remote;Ýstanbul;$ - Dolar;3.000 - 3.999;1
Senior;Mobile Application Developer (Full Stack);"Java;Kotlin;Swift;Objective C;Flutter;React Native";10 - 12 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;100.000 - 104.999;2
Senior;Team / Tech Lead;".Net;Angular";7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;125.000 - 129.999;2
Middle;Back-end Developer;".Net;JavaScript | Html | Css";3 - 5 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;44.000 - 44.999;1
Senior;Software Development Manager / Engineering Manager;"Java;Php;Go;Python";12 - 14 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;155.000 - 159.999;2
Senior;Back-end Developer;Php;15 Yýl ve üzeri;Erkek;E-Ticaret;1 - 5 Kiþi;Ofis;Samsun;? - Türk Lirasý;42.000 - 42.999;1
Senior;Team / Tech Lead;.Net;12 - 14 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;195.000 - 199.999;4
Junior;Back-end Developer;Java;1 - 3 Yýl;Kadýn;Kurumsal;250+;Ofis;Ankara;? - Türk Lirasý;39.000 - 39.999;2
Junior;Back-end Developer;".Net;C / C++";1 - 3 Yýl;Erkek;Startup;6 - 10 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;35.000 - 35.999;1
Middle;Back-end Developer;Python;1 - 3 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Senior;Back-end Developer;.Net;7 - 10 Yýl;Erkek;Startup;51 - 100 Kiþi;Remote;Bursa;$ - Dolar;2.000 - 2.999;1
Middle;Back-end Developer;Java;1 - 3 Yýl;Kadýn;Kurumsal;250+;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;42.000 - 42.999;2
Senior;Back-end Developer;Java;5 - 7 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;115.000 - 119.999;3
Middle;Back-end Developer;Java;1 - 3 Yýl;Erkek;E-Ticaret;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;55.000 - 55.999;2
Senior;Front-end Developer;React;3 - 5 Yýl;Erkek;Lojistik;250+;Ofis;Kayseri;? - Türk Lirasý;30.000 - 30.999;1
Senior;Full Stack Developer;"NodeJS;Go;JavaScript | Html | Css;Vue";10 - 12 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Remote;Ýzmir;? - Türk Lirasý;120.000 - 124.999;1
Senior;Full Stack Developer;".Net;Angular";10 - 12 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;115.000 - 119.999;2
Junior;Mobile Application Developer (Full Stack);"JavaScript | Html | Css;React Native";1 - 3 Yýl;Kadýn;Startup;11 - 20 Kiþi;Remote;Konya;$ - Dolar;1.000 - 1.999;1
Senior;Team / Tech Lead;.Net;3 - 5 Yýl;Erkek;E-Ticaret;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;120.000 - 124.999;2
Senior;Front-end Developer;Angular;5 - 7 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Bursa;? - Türk Lirasý;54.000 - 54.999;2
Junior;Full Stack Developer;"NodeJS;Python;JavaScript | Html | Css;React";0 - 1 Yýl;Kadýn;Kurumsal;51 - 100 Kiþi;Ofis;Antalya;? - Türk Lirasý;19.000 - 19.999;1
Senior;Data Analyst;".Net;Python";1 - 3 Yýl;Kadýn;Outsource;250+;Remote;Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Senior;Back-end Developer;.Net;7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;69.000 - 69.999;2
Senior;Business Analyst;Atlassian tools, msoffice tools;10 - 12 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;95.000 - 99.999;1
Senior;Back-end Developer;".Net;NodeJS;Python";5 - 7 Yýl;Erkek;Startup;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;62.000 - 62.999;2
Middle;Product Owner;nope;1 - 3 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;33.000 - 33.999;2
Senior;Product Owner;"Kotlin;Swift";12 - 14 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;1
Senior;Back-end Developer;.Net;7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;90.000 - 94.999;2
Senior;Software Development Manager / Engineering Manager;".Net;React;Flutter";15 Yýl ve üzeri;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;200.000+;2
Senior;Full Stack Developer;".Net;NodeJS;React;React Native";5 - 7 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;115.000 - 119.999;1
Senior;Back-end Developer;Java;7 - 10 Yýl;Erkek;Outsource;250+;Remote;Ýzmir;? - Türk Lirasý;95.000 - 99.999;2
Junior;Back-end Developer;.Net;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;42.000 - 42.999;2
Middle;Front-end Developer;React;1 - 3 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;30.000 - 30.999;1
Middle;Front-end Developer;"JavaScript | Html | Css;React";3 - 5 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;67.000 - 67.999;2
Middle;Back-end Developer;"Php;Vue";3 - 5 Yýl;Erkek;Startup;51 - 100 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;46.000 - 46.999;2
Senior;Full Stack Developer;"Java;Php;Swift;JavaScript | Html | Css";15 Yýl ve üzeri;Erkek;Kurumsal;21 - 50 Kiþi;Remote;Ankara;? - Türk Lirasý;55.000 - 55.999;2
Middle;Front-end Developer;"NodeJS;JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Startup;6 - 10 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;42.000 - 42.999;2
Senior;Software Development Manager / Engineering Manager;Python;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Eskiþehir;? - Türk Lirasý;110.000 - 114.999;2
Senior;Back-end Developer;.Net;10 - 12 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Remote;Antalya;? - Türk Lirasý;70.000 - 70.999;2
Middle;Front-end Developer;"JavaScript | Html | Css;React";5 - 7 Yýl;Erkek;Kurumsal;250+;Remote;* Almanya;€ - Euro;4.000 - 4.999;1
Senior;Team / Tech Lead;"Java;.Net;NodeJS";12 - 14 Yýl;Erkek;Kurumsal;250+;Ofis;Ýzmir;? - Türk Lirasý;67.000 - 67.999;1
Middle;Front-end Developer;Vue;3 - 5 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;$ - Dolar;2.000 - 2.999;1
Senior;Front-end Developer;"NodeJS;Python;JavaScript | Html | Css;React";12 - 14 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;54.000 - 54.999;2
Middle;Back-end Developer;.Net;3 - 5 Yýl;Erkek;E-Ticaret;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;40.000 - 40.999;1
Middle;AI Engineer;Python;1 - 3 Yýl;Erkek;Startup;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;200.000+;2
Senior;Mobile Application Developer (Full Stack);React Native;10 - 12 Yýl;Erkek;Kurumsal;11 - 20 Kiþi;Remote;* Ýngiltere;£ - Sterlin;3.000 - 3.999;1
Junior;Full Stack Developer;".Net;JavaScript | Html | Css;Vue;React Native";1 - 3 Yýl;Erkek;Kurumsal;250+;Ofis;Bursa;? - Türk Lirasý;26.000 - 26.999;1
Senior;Full Stack Developer;"Php;JavaScript | Html | Css";12 - 14 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;70.000 - 70.999;2
Senior;Mobile Application Developer (iOS);"Swift;Objective C";15 Yýl ve üzeri;Erkek;Kurumsal;11 - 20 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;120.000 - 124.999;1
Senior;Business Analyst;.Net;7 - 10 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;105.000 - 109.999;2
Middle;SAP/ABAP Developer & Consultant;SAP;1 - 3 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Senior;Full Stack Developer;".Net;JavaScript | Html | Css";5 - 7 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;100.000 - 104.999;1
Senior;Full Stack Developer;ABAP;7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Middle;Full Stack Developer;"NodeJS;Go;JavaScript | Html | Css;React;React Native";3 - 5 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;40.000 - 40.999;2
Senior;DevOps Engineer;"Python;Devops tools";1 - 3 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Tekirdað;? - Türk Lirasý;61.000 - 61.999;2
Middle;SAP/ABAP Developer & Consultant;ABAP;1 - 3 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Remote;Antalya;? - Türk Lirasý;30.000 - 30.999;2
Middle;Front-end Developer;"JavaScript | Html | Css;React";3 - 5 Yýl;Erkek;Startup;51 - 100 Kiþi;Remote;Ankara;$ - Dolar;4.000 - 4.999;1
Senior;Software Architect;.Net;12 - 14 Yýl;Erkek;Kurumsal;250+;Remote;Ankara;? - Türk Lirasý;170.000 - 174.999;2
Senior;Full Stack Developer;"Php;JavaScript | Html | Css;React";15 Yýl ve üzeri;Erkek;Startup;1 - 5 Kiþi;Remote;Ýzmir;? - Türk Lirasý;32.000 - 32.999;1
Junior;Embedded Software Developer;C / C++;1 - 3 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Middle;Back-end Developer;Java;1 - 3 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;55.000 - 55.999;2
Senior;Back-end Developer;.Net;15 Yýl ve üzeri;Erkek;Kurumsal;250+;Ofis;Bursa;? - Türk Lirasý;75.000 - 79.999;2
Junior;Business analyst;".Net;Angular";0 - 1 Yýl;Kadýn;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;36.000 - 36.999;1
Senior;Back-end Developer;.Net;15 Yýl ve üzeri;Erkek;Banka;250+;Hibrit (Ofis + Remote);Kocaeli;? - Türk Lirasý;130.000 - 134.999;1
Senior;Back-end Developer;Java;10 - 12 Yýl;Erkek;Startup;51 - 100 Kiþi;Remote;* Malta;€ - Euro;3.000 - 3.999;1
Senior;Software Development Manager / Engineering Manager;"Java;Python;Angular;React Native";15 Yýl ve üzeri;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;125.000 - 129.999;2
Senior;Mobile Application Developer (Full Stack);Flutter;5 - 7 Yýl;Erkek;Outsource;6 - 10 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Senior;Back-end Developer;.Net;7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;75.000 - 79.999;2
Middle;Full Stack Developer;.Net;1 - 3 Yýl;Kadýn;E-Ticaret;11 - 20 Kiþi;Ofis;Ankara;? - Türk Lirasý;30.000 - 30.999;2
Senior;Full Stack Developer;"Java;NodeJS;JavaScript | Html | Css;Vue";12 - 14 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;72.000 - 72.999;1
Senior;CTO;.Net;15 Yýl ve üzeri;Erkek;Startup;21 - 50 Kiþi;Remote;Ýstanbul;$ - Dolar;6.000 - 6.999;1
Senior;Back-end Developer;"Java;NodeJS";10 - 12 Yýl;Erkek;Fintech;51 - 100 Kiþi;Remote;Ýstanbul;€ - Euro;4.000 - 4.999;1
Senior;QA / Automation;"Java;NodeJS;JavaScript | Html | Css";5 - 7 Yýl;Erkek;E-Ticaret;250+;Remote;Ýstanbul;? - Türk Lirasý;55.000 - 55.999;2
Junior;Full Stack Developer;.Net;1 - 3 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;40.000 - 40.999;1
Junior;Front-end Developer;"React;React Native";1 - 3 Yýl;Erkek;Kurumsal;6 - 10 Kiþi;Ofis;Ýzmir;? - Türk Lirasý;28.000 - 28.999;1
Senior;Mobile Application Developer (Full Stack);"Java;Swift;Flutter";15 Yýl ve üzeri;Erkek;Kurumsal;6 - 10 Kiþi;Hibrit (Ofis + Remote);Bursa;? - Türk Lirasý;40.000 - 40.999;2
Senior;Product Manager;".Net;JavaScript | Html | Css";15 Yýl ve üzeri;Erkek;Kurumsal;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;100.000 - 104.999;2
Senior;Full Stack Developer;".Net;C / C++";3 - 5 Yýl;Erkek;Outsource;250+;Remote;Ankara;? - Türk Lirasý;80.000 - 84.999;2
Junior;Business Analyst ;SQL;0 - 1 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Middle;Back-end Developer;.Net;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;50.000 - 50.999;1
Senior;Product Owner;"Java;.Net";7 - 10 Yýl;Kadýn;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Senior;Full Stack Developer;".Net;JavaScript | Html | Css";7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;11 - 20 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;75.000 - 79.999;1
Junior;Data Analyst;Python;1 - 3 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;40.000 - 40.999;2
Senior;Back-end Developer;Java;5 - 7 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;85.000 - 89.999;2
Junior;Business Analyst;SQL;0 - 1 Yýl;Erkek;Banka;250+;Remote;Konya;? - Türk Lirasý;35.000 - 35.999;2
Senior;Software Development Manager / Engineering Manager;"NodeJS;Python;React;Vue";3 - 5 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;150.000 - 154.999;2
Senior;Full Stack Developer;".Net;NodeJS;Python;JavaScript | Html | Css;React;React Native";7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;1 - 5 Kiþi;Remote;Bursa;€ - Euro;4.000 - 4.999;2
Middle;Mobile Application Developer (Full Stack);"React;React Native";1 - 3 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Remote;Samsun;? - Türk Lirasý;46.000 - 46.999;1
Senior;Embedded Software Developer;"Java;.Net;NodeJS;Go;Python;C / C++";3 - 5 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;3
Senior;Front-end Developer;Angular;7 - 10 Yýl;Erkek;Startup;11 - 20 Kiþi;Remote;Ankara;? - Türk Lirasý;55.000 - 55.999;1
Senior;Software Development Manager / Engineering Manager;Java;15 Yýl ve üzeri;Erkek;Startup;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;150.000 - 154.999;2
Senior;Team / Tech Lead;"Java;NodeJS";12 - 14 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;200.000+;2
Middle;Back-end Developer;.Net;1 - 3 Yýl;Erkek;Startup;11 - 20 Kiþi;Remote;Kayseri;? - Türk Lirasý;60.000 - 60.999;2
Senior;Full Stack Developer;"Java;.Net;React Native";5 - 7 Yýl;Kadýn;Yazýlým Evi & Danýþmanlýk;11 - 20 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;45.000 - 45.999;1
Junior;Front-end Developer;"JavaScript | Html | Css;Vue";1 - 3 Yýl;Erkek;Kurumsal;11 - 20 Kiþi;Ofis;Kayseri;? - Türk Lirasý;28.000 - 28.999;2
Junior;Full Stack Developer;"Go;Python;JavaScript | Html | Css;Vue";1 - 3 Yýl;Erkek;Startup;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;53.000 - 53.999;1
Senior;CTO;"Java;Vue";7 - 10 Yýl;Erkek;Startup;11 - 20 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;75.000 - 79.999;1
Senior;Team / Tech Lead;"NodeJS;JavaScript | Html | Css;React;Vue";7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;115.000 - 119.999;2
Junior;Mobile Application Developer (Full Stack);Flutter;1 - 3 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;45.000 - 45.999;2
Senior;Back-end Developer;Typescript ;7 - 10 Yýl;Kadýn;E-Ticaret;250+;Ofis;Ýstanbul;? - Türk Lirasý;110.000 - 114.999;2
Senior;Product Owner;"Python;JavaScript | Html | Css";10 - 12 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;120.000 - 124.999;4
Senior;Full Stack Developer;".Net;Angular";15 Yýl ve üzeri;Erkek;Startup;6 - 10 Kiþi;Remote;Ýstanbul;$ - Dolar;3.000 - 3.999;1
Junior;Full Stack Developer;".Net;Php";5 - 7 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Gaziantep;? - Türk Lirasý;38.000 - 38.999;2
Senior;Product Manager;.Net;3 - 5 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;69.000 - 69.999;2
Senior;Full Stack Developer;.Net;7 - 10 Yýl;Kadýn;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;100.000 - 104.999;1
Junior;Full Stack Developer;".Net;JavaScript | Html | Css";0 - 1 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;35.000 - 35.999;2
Junior;Back-end Developer;.Net;0 - 1 Yýl;Erkek;Banka;250+;Remote;Ýstanbul;? - Türk Lirasý;40.000 - 40.999;2
Middle;Embedded Software Developer;C / C++;5 - 7 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;€ - Euro;2.000 - 2.999;1
Senior;Game Developer;".Net;Unity";5 - 7 Yýl;Erkek;Startup;11 - 20 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;56.000 - 56.999;2
Senior;Software Development Manager / Engineering Manager;".Net;React;React Native";7 - 10 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;105.000 - 109.999;2
Senior;Back-end Developer;".Net;Python;Delphi";15 Yýl ve üzeri;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Ankara;? - Türk Lirasý;90.000 - 94.999;2
Middle;Back-end Developer;"Java;Go";5 - 7 Yýl;Kadýn;E-Ticaret;250+;Þu an remote ama hibrite döneceðiz.;Kocaeli;? - Türk Lirasý;100.000 - 104.999;2
Senior;Back-end Developer;.Net;7 - 10 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;75.000 - 79.999;1
Junior;Front-end Developer;.Net;0 - 1 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;30.000 - 30.999;1
Senior;Full Stack Developer;"Php;NodeJS;Angular";10 - 12 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;67.000 - 67.999;1
Junior;Back-end Developer;.Net;1 - 3 Yýl;Erkek;Startup;51 - 100 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;32.000 - 32.999;2
Senior;Full Stack Developer;".Net;React;Vue;Flutter";5 - 7 Yýl;Erkek;Startup;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;$ - Dolar;2.000 - 2.999;2
Senior;Project Manager;".Net;JavaScript | Html | Css;React;Flutter";15 Yýl ve üzeri;Erkek;Yazýlým Evi & Danýþmanlýk;51 - 100 Kiþi;Ofis;Ankara;? - Türk Lirasý;105.000 - 109.999;2
Middle;Project Manager;Java;1 - 3 Yýl;Kadýn;Kurumsal;250+;Remote;Ordu;? - Türk Lirasý;46.000 - 46.999;2
Middle;DevOps Engineer;Aws, k8s;1 - 3 Yýl;Erkek;Startup;11 - 20 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;45.000 - 45.999;1
Senior;Mobile Application Developer (iOS);"Swift;Objective C;SwiftUI";12 - 14 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;140.000 - 144.999;2
Junior;Back-end Developer;Java;1 - 3 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Sakarya;? - Türk Lirasý;25.000 - 25.999;3
Senior;Full Stack Developer;".Net;JavaScript | Html | Css;React;Angular";7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Middle;Full Stack Developer;"Php;React;Vue";3 - 5 Yýl;Erkek;Outsource;11 - 20 Kiþi;Remote;Trabzon;? - Türk Lirasý;52.000 - 52.999;1
Senior;Full Stack Developer;"Java;.Net;JavaScript | Html | Css";10 - 12 Yýl;Erkek;Outsource;250+;Remote;Ýstanbul;$ - Dolar;5.000 - 5.999;1
Middle;Business Analyst;-;3 - 5 Yýl;Kadýn;Yazýlým Evi & Danýþmanlýk;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;37.000 - 37.999;1
Senior;Back-end Developer;.Net;3 - 5 Yýl;Kadýn;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;95.000 - 99.999;2
Junior;Database Administrator (DBA);Oracle Database, Apache Cassandra, MongoDB;1 - 3 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Hibrit (Ofis + Remote);Kocaeli;? - Türk Lirasý;27.000 - 27.999;1
Senior;Product Manager;".Net;Php";5 - 7 Yýl;Kadýn;Fintech;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;90.000 - 94.999;1
Junior;Game Developer;".Net;Ruby;Unity";3 - 5 Yýl;Erkek;Startup;11 - 20 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;32.000 - 32.999;1
Middle;Full Stack Developer;"NodeJS;Python;JavaScript | Html | Css;Vue";3 - 5 Yýl;Kadýn;Kurumsal;250+;Remote;* ABD;$ - Dolar;9.000 - 9.999;1
Middle;Full Stack Developer;".Net;NodeJS;React Native";12 - 14 Yýl;Kadýn;Kamu Kurumu;250+;Ofis;Ýzmir;? - Türk Lirasý;50.000 - 50.999;2
Middle;Front-end Developer;"NodeJS;React;Angular";1 - 3 Yýl;Erkek;Kurumsal;11 - 20 Kiþi;Ofis;Ýzmir;? - Türk Lirasý;37.000 - 37.999;2
Junior;Front-end Developer;React;1 - 3 Yýl;Kadýn;Yazýlým Evi & Danýþmanlýk;11 - 20 Kiþi;Remote;Ýzmir;? - Türk Lirasý;30.000 - 30.999;1
Senior;Team / Tech Lead;".Net;NodeJS";15 Yýl ve üzeri;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;135.000 - 139.999;2
Middle;Full Stack Developer;"Java;Go;React";5 - 7 Yýl;Erkek;E-Ticaret;250+;Remote;Ýstanbul;? - Türk Lirasý;105.000 - 109.999;2
Senior;DevOps Engineer;.Net;15 Yýl ve üzeri;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;70.000 - 70.999;1
Junior;Business Analyst;SQL;1 - 3 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;52.000 - 52.999;2
Senior;Software Architect;.Net;10 - 12 Yýl;Erkek;Kurumsal;250+;Þu an remote ama hibrite döneceðiz.;Ýstanbul;? - Türk Lirasý;150.000 - 154.999;2
Middle;Embedded Software Developer;C / C++;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Bursa;? - Türk Lirasý;55.000 - 55.999;2
Senior;Project Manager;-;12 - 14 Yýl;Kadýn;Kurumsal;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;105.000 - 109.999;2
Middle;Data Scientist;Python;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;58.000 - 58.999;1
Junior;Front-end Developer;"JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Senior;Project Manager;Troia, power platform ;7 - 10 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;115.000 - 119.999;2
